id,delay_stage,occurred_at,severity,reason_code,delay_hours,eta_before,eta_after,source_ref,order_id,carrier_name,product_id,supplier_name,trans_mode,ship_mode,location_hint
DE-ORD-2024-101726,linehaul,2024-07-24 18:52:00,medium,inspection_hold,48.0,2024-07-26 21:52:00,2024-07-28 21:52:00,SRC-DE-ORD-2024-101726,ORD-2024-101726,极兔速递,SKU-WE-W01,闻泰科技 (Wingtech),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101729,delivery,2024-02-29 06:32:00,medium,inspection_hold,48.0,2024-02-29 09:32:00,2024-03-02 09:32:00,SRC-DE-ORD-2024-101729,ORD-2024-101729,顺丰速运,SKU-WE-W01,长江存储 (YMTC),航空货运,次晨达,武汉转运场
DE-ORD-2024-101730,linehaul,2024-03-17 06:45:00,medium,inspection_hold,24.0,2024-03-19 20:45:00,2024-03-20 20:45:00,SRC-DE-ORD-2024-101730,ORD-2024-101730,圆通速递,SKU-CE-L01,中芯国际 (SMIC),公路干线,标准汽运,深圳航站
DE-ORD-2024-101732,delivery,2024-07-16 12:06:00,medium,inspection_hold,48.0,2024-07-16 15:06:00,2024-07-18 15:06:00,SRC-DE-ORD-2024-101732,ORD-2024-101732,顺丰速运,SKU-CE-L01,紫光展锐 (UNISOC),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101734,delivery,2024-03-15 03:02:00,medium,air_cargo_rollover,48.0,2024-03-15 06:02:00,2024-03-17 06:02:00,SRC-DE-ORD-2024-101734,ORD-2024-101734,跨越速运,SKU-AE-C01,立讯精密 (Luxshare),航空货运,次晨达,武汉转运场
DE-ORD-2024-101735,linehaul,2024-04-11 15:26:00,high,inspection_hold,144.0,2024-04-11 23:26:00,2024-04-17 23:26:00,SRC-DE-ORD-2024-101735,ORD-2024-101735,跨越速运,SKU-WE-W01,闻泰科技 (Wingtech),公路干线,标准汽运,深圳航站
DE-ORD-2024-101738,linehaul,2024-05-08 06:05:00,medium,inspection_hold,24.0,2024-05-10 20:05:00,2024-05-11 20:05:00,SRC-DE-ORD-2024-101738,ORD-2024-101738,邮政EMS,SKU-CE-P01,长江存储 (YMTC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101739,delivery,2024-04-16 22:40:00,medium,inspection_hold,48.0,2024-04-21 01:40:00,2024-04-23 01:40:00,SRC-DE-ORD-2024-101739,ORD-2024-101739,中通快递,SKU-AE-M01,立讯精密 (Luxshare),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101741,delivery,2023-10-12 00:15:00,medium,air_cargo_rollover,48.0,2023-10-12 03:15:00,2023-10-14 03:15:00,SRC-DE-ORD-2024-101741,ORD-2024-101741,京东物流,SKU-AE-M01,闻泰科技 (Wingtech),航空货运,次晨达,深圳航站
DE-ORD-2024-101742,linehaul,2024-06-29 17:29:00,medium,inspection_hold,24.0,2024-07-02 07:29:00,2024-07-03 07:29:00,SRC-DE-ORD-2024-101742,ORD-2024-101742,圆通速递,SKU-WE-V01,紫光展锐 (UNISOC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101743,linehaul,2024-07-15 08:11:00,medium,inspection_hold,48.0,2024-07-17 11:11:00,2024-07-19 11:11:00,SRC-DE-ORD-2024-101743,ORD-2024-101743,京东物流,SKU-CE-P01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101744,linehaul,2024-04-07 17:24:00,medium,linehaul_delay,48.0,2024-04-09 20:24:00,2024-04-11 20:24:00,SRC-DE-ORD-2024-101744,ORD-2024-101744,极兔速递,SKU-AE-M01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101745,delivery,2024-09-14 01:19:00,medium,inspection_hold,48.0,2024-09-14 04:19:00,2024-09-16 04:19:00,SRC-DE-ORD-2024-101745,ORD-2024-101745,跨越速运,SKU-ST-M01,长江存储 (YMTC),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101747,delivery,2023-06-22 14:39:00,medium,air_cargo_rollover,48.0,2023-06-22 17:39:00,2023-06-24 17:39:00,SRC-DE-ORD-2024-101747,ORD-2024-101747,京东物流,SKU-CE-L01,立讯精密 (Luxshare),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101750,linehaul,2024-01-25 12:34:00,medium,inspection_hold,48.0,2024-01-27 15:34:00,2024-01-29 15:34:00,SRC-DE-ORD-2024-101750,ORD-2024-101750,京东物流,SKU-WE-V01,立讯精密 (Luxshare),公路干线,标准汽运,深圳航站
DE-ORD-2024-101752,linehaul,2023-09-22 03:14:00,medium,inspection_hold,48.0,2023-09-24 06:14:00,2023-09-26 06:14:00,SRC-DE-ORD-2024-101752,ORD-2024-101752,圆通速递,SKU-WE-W01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101753,linehaul,2024-01-31 15:51:00,medium,inspection_hold,24.0,2024-02-03 05:51:00,2024-02-04 05:51:00,SRC-DE-ORD-2024-101753,ORD-2024-101753,顺丰速运,SKU-CE-L01,华为海思 (HiSilicon),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101754,linehaul,2023-06-21 04:15:00,medium,inspection_hold,48.0,2023-06-23 07:15:00,2023-06-25 07:15:00,SRC-DE-ORD-2024-101754,ORD-2024-101754,跨越速运,SKU-ST-S01,中芯国际 (SMIC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101756,delivery,2024-06-13 23:50:00,medium,linehaul_delay,48.0,2024-06-18 02:50:00,2024-06-20 02:50:00,SRC-DE-ORD-2024-101756,ORD-2024-101756,中通快递,SKU-ST-S01,京东方 (BOE),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101758,linehaul,2024-03-11 04:01:00,medium,inspection_hold,24.0,2024-03-13 18:01:00,2024-03-14 18:01:00,SRC-DE-ORD-2024-101758,ORD-2024-101758,中通快递,SKU-AE-C01,闻泰科技 (Wingtech),公路干线,标准汽运,深圳航站
DE-ORD-2024-101759,linehaul,2023-08-18 02:44:00,high,inspection_hold,96.0,2023-08-19 07:44:00,2023-08-23 07:44:00,SRC-DE-ORD-2024-101759,ORD-2024-101759,跨越速运,SKU-AE-C01,闻泰科技 (Wingtech),公路干线,标准汽运,深圳航站
DE-ORD-2024-101760,delivery,2023-12-23 06:20:00,medium,linehaul_delay,48.0,2023-12-27 09:20:00,2023-12-29 09:20:00,SRC-DE-ORD-2024-101760,ORD-2024-101760,中通快递,SKU-AE-M01,闻泰科技 (Wingtech),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101761,linehaul,2023-07-19 11:14:00,medium,linehaul_delay,48.0,2023-07-21 14:14:00,2023-07-23 14:14:00,SRC-DE-ORD-2024-101761,ORD-2024-101761,极兔速递,SKU-ST-S01,华为海思 (HiSilicon),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101762,linehaul,2024-08-04 20:40:00,medium,inspection_hold,48.0,2024-08-06 23:40:00,2024-08-08 23:40:00,SRC-DE-ORD-2024-101762,ORD-2024-101762,极兔速递,SKU-CE-L01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101763,delivery,2024-06-22 07:01:00,medium,inspection_hold,48.0,2024-06-22 10:01:00,2024-06-24 10:01:00,SRC-DE-ORD-2024-101763,ORD-2024-101763,顺丰速运,SKU-WE-V01,立讯精密 (Luxshare),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-101766,delivery,2023-07-07 23:37:00,medium,inspection_hold,48.0,2023-07-08 02:37:00,2023-07-10 02:37:00,SRC-DE-ORD-2024-101766,ORD-2024-101766,跨越速运,SKU-CE-P01,中芯国际 (SMIC),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101767,delivery,2023-12-30 13:39:00,medium,inspection_hold,48.0,2023-12-30 16:39:00,2024-01-01 16:39:00,SRC-DE-ORD-2024-101767,ORD-2024-101767,京东物流,SKU-ST-S01,京东方 (BOE),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-101768,linehaul,2023-12-13 15:38:00,medium,linehaul_delay,24.0,2023-12-16 05:38:00,2023-12-17 05:38:00,SRC-DE-ORD-2024-101768,ORD-2024-101768,邮政EMS,SKU-ST-M01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101772,delivery,2024-06-06 17:34:00,medium,air_cargo_rollover,24.0,2024-06-07 07:34:00,2024-06-08 07:34:00,SRC-DE-ORD-2024-101772,ORD-2024-101772,顺丰速运,SKU-WE-W01,京东方 (BOE),航空货运,次晨达,深圳航站
DE-ORD-2024-101774,delivery,2023-09-07 13:56:00,medium,inspection_hold,48.0,2023-09-11 16:56:00,2023-09-13 16:56:00,SRC-DE-ORD-2024-101774,ORD-2024-101774,德邦快递,SKU-CE-L01,立讯精密 (Luxshare),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101775,linehaul,2024-02-14 23:38:00,medium,inspection_hold,48.0,2024-02-17 02:38:00,2024-02-19 02:38:00,SRC-DE-ORD-2024-101775,ORD-2024-101775,极兔速递,SKU-CE-P01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101776,linehaul,2023-07-22 06:30:00,medium,linehaul_delay,24.0,2023-07-24 20:30:00,2023-07-25 20:30:00,SRC-DE-ORD-2024-101776,ORD-2024-101776,德邦快递,SKU-AE-M01,京东方 (BOE),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101779,linehaul,2024-05-09 11:30:00,medium,inspection_hold,24.0,2024-05-12 01:30:00,2024-05-13 01:30:00,SRC-DE-ORD-2024-101779,ORD-2024-101779,顺丰速运,SKU-AE-C01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101780,delivery,2024-04-04 22:11:00,medium,inspection_hold,48.0,2024-04-09 01:11:00,2024-04-11 01:11:00,SRC-DE-ORD-2024-101780,ORD-2024-101780,中通快递,SKU-AE-M01,京东方 (BOE),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101781,linehaul,2024-03-01 03:10:00,medium,linehaul_delay,24.0,2024-03-03 17:10:00,2024-03-04 17:10:00,SRC-DE-ORD-2024-101781,ORD-2024-101781,圆通速递,SKU-CE-L01,北方华创 (NAURA),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101783,linehaul,2024-06-02 17:05:00,medium,linehaul_delay,24.0,2024-06-05 07:05:00,2024-06-06 07:05:00,SRC-DE-ORD-2024-101783,ORD-2024-101783,圆通速递,SKU-AE-C01,北方华创 (NAURA),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101787,delivery,2024-08-10 17:36:00,medium,linehaul_delay,48.0,2024-08-14 20:36:00,2024-08-16 20:36:00,SRC-DE-ORD-2024-101787,ORD-2024-101787,中通快递,SKU-CE-P01,华为海思 (HiSilicon),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101788,linehaul,2024-08-23 21:38:00,medium,inspection_hold,48.0,2024-08-26 00:38:00,2024-08-28 00:38:00,SRC-DE-ORD-2024-101788,ORD-2024-101788,极兔速递,SKU-ST-M01,闻泰科技 (Wingtech),公路干线,标准汽运,深圳航站
DE-ORD-2024-101789,delivery,2024-05-19 19:06:00,medium,inspection_hold,24.0,2024-05-24 09:06:00,2024-05-25 09:06:00,SRC-DE-ORD-2024-101789,ORD-2024-101789,德邦快递,SKU-ST-M01,韦尔股份 (Willsemi),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101791,delivery,2023-07-09 12:00:00,medium,inspection_hold,24.0,2023-07-14 02:00:00,2023-07-15 02:00:00,SRC-DE-ORD-2024-101791,ORD-2024-101791,德邦快递,SKU-AE-M01,京东方 (BOE),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101792,delivery,2024-05-08 08:37:00,medium,inspection_hold,48.0,2024-05-12 11:37:00,2024-05-14 11:37:00,SRC-DE-ORD-2024-101792,ORD-2024-101792,邮政EMS,SKU-AE-C01,华为海思 (HiSilicon),铁路干线,普列运输,深圳航站
DE-ORD-2024-101796,linehaul,2024-03-21 17:55:00,medium,inspection_hold,48.0,2024-03-23 20:55:00,2024-03-25 20:55:00,SRC-DE-ORD-2024-101796,ORD-2024-101796,极兔速递,SKU-ST-S01,北方华创 (NAURA),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101798,linehaul,2023-07-08 11:56:00,medium,linehaul_delay,48.0,2023-07-10 14:56:00,2023-07-12 14:56:00,SRC-DE-ORD-2024-101798,ORD-2024-101798,圆通速递,SKU-CE-L01,立讯精密 (Luxshare),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101799,delivery,2023-11-11 08:04:00,medium,air_cargo_rollover,48.0,2023-11-11 11:04:00,2023-11-13 11:04:00,SRC-DE-ORD-2024-101799,ORD-2024-101799,跨越速运,SKU-ST-S01,长江存储 (YMTC),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-101800,delivery,2023-12-27 21:41:00,medium,inspection_hold,24.0,2023-12-28 11:41:00,2023-12-29 11:41:00,SRC-DE-ORD-2024-101800,ORD-2024-101800,跨越速运,SKU-ST-M01,比亚迪半导体 (BYD),航空货运,次晨达,深圳航站
DE-ORD-2024-101802,delivery,2023-12-11 17:36:00,medium,inspection_hold,48.0,2023-12-15 20:36:00,2023-12-17 20:36:00,SRC-DE-ORD-2024-101802,ORD-2024-101802,邮政EMS,SKU-ST-M01,立讯精密 (Luxshare),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-101803,delivery,2023-12-24 21:18:00,medium,inspection_hold,24.0,2023-12-25 11:18:00,2023-12-26 11:18:00,SRC-DE-ORD-2024-101803,ORD-2024-101803,跨越速运,SKU-WE-V01,紫光展锐 (UNISOC),航空货运,次晨达,武汉转运场
DE-ORD-2024-101806,linehaul,2024-07-19 13:46:00,medium,linehaul_delay,48.0,2024-07-21 16:46:00,2024-07-23 16:46:00,SRC-DE-ORD-2024-101806,ORD-2024-101806,极兔速递,SKU-CE-L01,紫光展锐 (UNISOC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101807,linehaul,2024-06-22 18:09:00,medium,inspection_hold,24.0,2024-06-25 08:09:00,2024-06-26 08:09:00,SRC-DE-ORD-2024-101807,ORD-2024-101807,极兔速递,SKU-AE-M01,紫光展锐 (UNISOC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101808,linehaul,2024-04-18 06:45:00,medium,inspection_hold,48.0,2024-04-20 09:45:00,2024-04-22 09:45:00,SRC-DE-ORD-2024-101808,ORD-2024-101808,邮政EMS,SKU-CE-L01,韦尔股份 (Willsemi),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101809,delivery,2023-08-19 22:39:00,medium,linehaul_delay,24.0,2023-08-24 12:39:00,2023-08-25 12:39:00,SRC-DE-ORD-2024-101809,ORD-2024-101809,中通快递,SKU-AE-M01,立讯精密 (Luxshare),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-101810,linehaul,2023-06-11 02:14:00,medium,linehaul_delay,48.0,2023-06-13 05:14:00,2023-06-15 05:14:00,SRC-DE-ORD-2024-101810,ORD-2024-101810,极兔速递,SKU-ST-S01,紫光展锐 (UNISOC),公路干线,标准汽运,深圳航站
DE-ORD-2024-101811,delivery,2023-06-19 14:34:00,medium,air_cargo_rollover,24.0,2023-06-20 04:34:00,2023-06-21 04:34:00,SRC-DE-ORD-2024-101811,ORD-2024-101811,跨越速运,SKU-AE-M01,立讯精密 (Luxshare),航空货运,次晨达,武汉转运场
DE-ORD-2024-101812,delivery,2023-11-15 06:14:00,medium,linehaul_delay,24.0,2023-11-19 20:14:00,2023-11-20 20:14:00,SRC-DE-ORD-2024-101812,ORD-2024-101812,中通快递,SKU-CE-P01,北方华创 (NAURA),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-101813,delivery,2023-11-05 02:58:00,medium,inspection_hold,48.0,2023-11-09 05:58:00,2023-11-11 05:58:00,SRC-DE-ORD-2024-101813,ORD-2024-101813,德邦快递,SKU-ST-S01,闻泰科技 (Wingtech),铁路干线,普列运输,深圳航站
DE-ORD-2024-101815,delivery,2024-08-15 11:47:00,medium,inspection_hold,24.0,2024-08-20 01:47:00,2024-08-21 01:47:00,SRC-DE-ORD-2024-101815,ORD-2024-101815,德邦快递,SKU-WE-W01,长江存储 (YMTC),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101816,delivery,2024-02-19 22:19:00,medium,inspection_hold,24.0,2024-02-20 12:19:00,2024-02-21 12:19:00,SRC-DE-ORD-2024-101816,ORD-2024-101816,京东物流,SKU-WE-V01,长江存储 (YMTC),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-101817,linehaul,2023-10-03 02:18:00,medium,linehaul_delay,24.0,2023-10-05 16:18:00,2023-10-06 16:18:00,SRC-DE-ORD-2024-101817,ORD-2024-101817,圆通速递,SKU-CE-P01,北方华创 (NAURA),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101818,linehaul,2024-04-25 16:30:00,medium,linehaul_delay,24.0,2024-04-28 06:30:00,2024-04-29 06:30:00,SRC-DE-ORD-2024-101818,ORD-2024-101818,邮政EMS,SKU-ST-S01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101820,delivery,2024-01-03 00:43:00,medium,linehaul_delay,24.0,2024-01-07 14:43:00,2024-01-08 14:43:00,SRC-DE-ORD-2024-101820,ORD-2024-101820,德邦快递,SKU-AE-M01,韦尔股份 (Willsemi),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101821,linehaul,2023-08-05 16:51:00,medium,inspection_hold,24.0,2023-08-08 06:51:00,2023-08-09 06:51:00,SRC-DE-ORD-2024-101821,ORD-2024-101821,邮政EMS,SKU-AE-M01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101823,delivery,2023-08-31 18:08:00,medium,air_cargo_rollover,48.0,2023-08-31 21:08:00,2023-09-02 21:08:00,SRC-DE-ORD-2024-101823,ORD-2024-101823,顺丰速运,SKU-WE-V01,长江存储 (YMTC),航空货运,次晨达,深圳航站
DE-ORD-2024-101826,linehaul,2023-07-24 05:30:00,medium,inspection_hold,24.0,2023-07-26 19:30:00,2023-07-27 19:30:00,SRC-DE-ORD-2024-101826,ORD-2024-101826,中通快递,SKU-WE-V01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101829,linehaul,2024-07-03 05:38:00,medium,linehaul_delay,24.0,2024-07-05 19:38:00,2024-07-06 19:38:00,SRC-DE-ORD-2024-101829,ORD-2024-101829,圆通速递,SKU-AE-M01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101831,linehaul,2024-05-03 13:12:00,medium,linehaul_delay,48.0,2024-05-05 16:12:00,2024-05-07 16:12:00,SRC-DE-ORD-2024-101831,ORD-2024-101831,邮政EMS,SKU-ST-S01,华为海思 (HiSilicon),公路干线,标准汽运,深圳航站
DE-ORD-2024-101832,linehaul,2024-08-01 00:03:00,medium,inspection_hold,48.0,2024-08-03 03:03:00,2024-08-05 03:03:00,SRC-DE-ORD-2024-101832,ORD-2024-101832,圆通速递,SKU-WE-W01,韦尔股份 (Willsemi),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101833,linehaul,2023-12-31 05:36:00,medium,inspection_hold,24.0,2024-01-02 19:36:00,2024-01-03 19:36:00,SRC-DE-ORD-2024-101833,ORD-2024-101833,顺丰速运,SKU-CE-P01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101834,delivery,2024-08-19 03:07:00,medium,inspection_hold,48.0,2024-08-23 06:07:00,2024-08-25 06:07:00,SRC-DE-ORD-2024-101834,ORD-2024-101834,德邦快递,SKU-AE-M01,比亚迪半导体 (BYD),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101835,delivery,2023-08-09 15:00:00,medium,inspection_hold,24.0,2023-08-10 05:00:00,2023-08-11 05:00:00,SRC-DE-ORD-2024-101835,ORD-2024-101835,跨越速运,SKU-CE-P01,比亚迪半导体 (BYD),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-101836,delivery,2024-05-18 09:33:00,medium,inspection_hold,48.0,2024-05-18 12:33:00,2024-05-20 12:33:00,SRC-DE-ORD-2024-101836,ORD-2024-101836,顺丰速运,SKU-AE-M01,华为海思 (HiSilicon),航空货运,次晨达,武汉转运场
DE-ORD-2024-101838,linehaul,2024-03-06 00:00:00,high,carrier_capacity,144.0,2024-03-06 08:00:00,2024-03-12 08:00:00,SRC-DE-ORD-2024-101838,ORD-2024-101838,跨越速运,SKU-CE-L01,北方华创 (NAURA),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101839,delivery,2024-03-31 16:36:00,medium,inspection_hold,24.0,2024-04-01 06:36:00,2024-04-02 06:36:00,SRC-DE-ORD-2024-101839,ORD-2024-101839,京东物流,SKU-ST-S01,歌尔股份 (Goertek),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101841,linehaul,2024-07-02 21:40:00,medium,inspection_hold,24.0,2024-07-05 11:40:00,2024-07-06 11:40:00,SRC-DE-ORD-2024-101841,ORD-2024-101841,极兔速递,SKU-CE-P01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101842,linehaul,2024-06-01 20:08:00,medium,linehaul_delay,48.0,2024-06-03 23:08:00,2024-06-05 23:08:00,SRC-DE-ORD-2024-101842,ORD-2024-101842,圆通速递,SKU-AE-C01,长江存储 (YMTC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101843,linehaul,2024-05-14 08:48:00,medium,linehaul_delay,48.0,2024-05-16 11:48:00,2024-05-18 11:48:00,SRC-DE-ORD-2024-101843,ORD-2024-101843,顺丰速运,SKU-WE-V01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101844,linehaul,2024-10-02 13:04:00,medium,inspection_hold,48.0,2024-10-04 16:04:00,2024-10-06 16:04:00,SRC-DE-ORD-2024-101844,ORD-2024-101844,极兔速递,SKU-ST-S01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101846,linehaul,2023-06-06 19:59:00,medium,linehaul_delay,24.0,2023-06-09 09:59:00,2023-06-10 09:59:00,SRC-DE-ORD-2024-101846,ORD-2024-101846,圆通速递,SKU-CE-L01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101848,delivery,2023-09-15 05:08:00,medium,air_cargo_rollover,24.0,2023-09-15 19:08:00,2023-09-16 19:08:00,SRC-DE-ORD-2024-101848,ORD-2024-101848,跨越速运,SKU-WE-V01,北方华创 (NAURA),航空货运,次晨达,武汉转运场
DE-ORD-2024-101851,delivery,2024-07-11 03:11:00,medium,linehaul_delay,24.0,2024-07-15 17:11:00,2024-07-16 17:11:00,SRC-DE-ORD-2024-101851,ORD-2024-101851,邮政EMS,SKU-ST-M01,闻泰科技 (Wingtech),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101854,linehaul,2024-02-08 13:37:00,high,inspection_hold,144.0,2024-02-08 21:37:00,2024-02-14 21:37:00,SRC-DE-ORD-2024-101854,ORD-2024-101854,跨越速运,SKU-CE-P01,中芯国际 (SMIC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101857,linehaul,2023-12-31 13:37:00,medium,inspection_hold,24.0,2024-01-03 03:37:00,2024-01-04 03:37:00,SRC-DE-ORD-2024-101857,ORD-2024-101857,极兔速递,SKU-CE-P01,紫光展锐 (UNISOC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101859,linehaul,2023-07-22 09:14:00,high,inspection_hold,96.0,2023-07-23 14:14:00,2023-07-27 14:14:00,SRC-DE-ORD-2024-101859,ORD-2024-101859,跨越速运,SKU-WE-W01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101861,linehaul,2023-06-09 22:45:00,medium,inspection_hold,48.0,2023-06-12 01:45:00,2023-06-14 01:45:00,SRC-DE-ORD-2024-101861,ORD-2024-101861,极兔速递,SKU-WE-W01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101863,linehaul,2024-05-24 05:33:00,medium,inspection_hold,24.0,2024-05-26 19:33:00,2024-05-27 19:33:00,SRC-DE-ORD-2024-101863,ORD-2024-101863,邮政EMS,SKU-AE-C01,北方华创 (NAURA),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101865,linehaul,2024-09-16 09:46:00,medium,inspection_hold,24.0,2024-09-18 23:46:00,2024-09-19 23:46:00,SRC-DE-ORD-2024-101865,ORD-2024-101865,极兔速递,SKU-WE-W01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-101866,linehaul,2023-08-10 06:35:00,medium,linehaul_delay,24.0,2023-08-12 20:35:00,2023-08-13 20:35:00,SRC-DE-ORD-2024-101866,ORD-2024-101866,极兔速递,SKU-CE-L01,歌尔股份 (Goertek),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101868,delivery,2023-07-03 23:01:00,medium,inspection_hold,24.0,2023-07-04 13:01:00,2023-07-05 13:01:00,SRC-DE-ORD-2024-101868,ORD-2024-101868,京东物流,SKU-ST-S01,闻泰科技 (Wingtech),航空货运,次晨达,上海港前置仓
DE-ORD-2024-101871,delivery,2023-07-03 04:10:00,medium,linehaul_delay,24.0,2023-07-07 18:10:00,2023-07-08 18:10:00,SRC-DE-ORD-2024-101871,ORD-2024-101871,德邦快递,SKU-AE-C01,紫光展锐 (UNISOC),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-101872,delivery,2024-05-11 08:30:00,medium,linehaul_delay,24.0,2024-05-15 22:30:00,2024-05-16 22:30:00,SRC-DE-ORD-2024-101872,ORD-2024-101872,中通快递,SKU-WE-V01,歌尔股份 (Goertek),铁路干线,普列运输,武汉转运场
DE-ORD-2024-101875,delivery,2024-04-16 20:36:00,medium,inspection_hold,48.0,2024-04-20 23:36:00,2024-04-22 23:36:00,SRC-DE-ORD-2024-101875,ORD-2024-101875,邮政EMS,SKU-WE-V01,立讯精密 (Luxshare),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-101877,delivery,2024-01-05 23:10:00,medium,inspection_hold,48.0,2024-01-10 02:10:00,2024-01-12 02:10:00,SRC-DE-ORD-2024-101877,ORD-2024-101877,中通快递,SKU-AE-M01,比亚迪半导体 (BYD),铁路干线,普列运输,深圳航站
DE-ORD-2024-101881,linehaul,2024-06-03 22:35:00,medium,inspection_hold,24.0,2024-06-06 12:35:00,2024-06-07 12:35:00,SRC-DE-ORD-2024-101881,ORD-2024-101881,顺丰速运,SKU-CE-L01,长江存储 (YMTC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-101882,linehaul,2023-11-09 11:01:00,medium,linehaul_delay,48.0,2023-11-11 14:01:00,2023-11-13 14:01:00,SRC-DE-ORD-2024-101882,ORD-2024-101882,邮政EMS,SKU-CE-P01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-101883,linehaul,2023-07-25 15:43:00,medium,inspection_hold,24.0,2023-07-28 05:43:00,2023-07-29 05:43:00,SRC-DE-ORD-2024-101883,ORD-2024-101883,顺丰速运,SKU-WE-V01,比亚迪半导体 (BYD),公路干线,标准汽运,深圳航站
DE-ORD-2024-101885,linehaul,2023-06-24 03:47:00,medium,linehaul_delay,48.0,2023-06-26 06:47:00,2023-06-28 06:47:00,SRC-DE-ORD-2024-101885,ORD-2024-101885,跨越速运,SKU-ST-S01,立讯精密 (Luxshare),公路干线,标准汽运,武汉转运场
